Date,Open,High,Low,Close,Volume
2017-07-28,359.76262313814004,363.08614366863225,356.7669662312341,360.4861145019531,14331863
2017-07-31,362.1817724130461,365.99135317764734,360.8365415602136,365.17742919921875,16567422
2017-08-01,366.8844087682754,366.8844087682754,359.81916192506907,362.5548400878906,12311920
2017-08-02,364.0017940147754,369.8122426087549,363.5722087495284,368.3426818847656,20786240
2017-08-03,367.8113681793906,376.41403028498235,365.5957079610812,373.0679016113281,19707381
2017-08-04,375.98443927189953,375.98443927189953,365.1548281251507,366.7487487792969,18579866
2017-08-07,368.88528978315264,368.88528978315264,364.5783291084258,365.4374694824219,9537088
2017-08-08,365.81047976387356,366.5000437495641,358.75652241495874,362.3174133300781,10961296
2017-08-09,362.0800245111457,366.26265506876587,358.34958736174616,361.4695739746094,10436651
2017-08-10,360.16960720710586,363.2444078322473,356.7556841475797,358.20263671875,10188164
2017-08-11,350.65129789019676,357.2191350257133,346.59299694405854,349.58868408203125,16996281
2017-08-14,352.9234681056098,358.2365372162442,352.9234681056098,355.6478271484375,13440617
2017-08-16,355.4104498329548,356.31480650050514,350.48171957781324,354.0765380859375,13576650
2017-08-17,354.73216737518027,361.2096018739783,352.95738141250484,354.3026123046875,15828719
2017-08-18,353.60171696268105,356.72173371035257,351.1486560516713,356.1791076660156,7935890
2017-08-21,356.5408881649161,358.1574170303274,352.75391537090314,353.6921691894531,7573558
2017-08-22,355.41046062824165,357.19653567105365,351.80435302177744,352.7087097167969,9533641
2017-08-23,353.7939227373833,358.7000146705253,351.14867720773253,357.6826171875,8320052
2017-08-24,359.480021845339,360.1808748348353,353.7147596959448,354.5173645019531,12654347
2017-08-28,357.00433317351826,357.65996980514115,352.96864083501606,354.17822265625,12316426
2017-08-29,353.11565378185674,354.39306024434904,345.91475780095976,346.4008483886719,15164812
2017-08-30,349.8825723136784,354.6869423671531,348.4582279829857,353.62432861328125,10334911
2017-08-31,356.08869400462265,361.16439239565256,355.8626123842891,360.4974365234375,25104625
2017-09-01,361.70700190565645,365.4939748344712,361.51484761336775,364.0244140625,15431918
2017-09-04,365.2452763737318,369.9139977287036,360.8026366422415,364.7591857910156,21560532
2017-09-05,368.5235467605554,369.6200879001035,366.5000709740578,369.11138916015625,25216776
2017-09-06,367.7096383356138,373.610550006173,366.8957444647478,372.00531005859375,48745984
2017-09-07,372.1409834696963,376.436655126282,368.523556695016,369.92529296875,16205339
2017-09-08,370.784457311635,372.2540483530452,367.2122768159031,369.3827209472656,13248413
2017-09-11,371.3722542125945,373.8818204990139,369.2244185088774,369.8348388671875,12690592
2017-09-12,372.02787862355956,373.0452760383152,369.42787977721747,372.4800720214844,6500191
2017-09-13,372.593109701733,388.8262216959487,371.68875309792395,383.89752197265625,29377106
2017-09-14,386.97234897276695,389.549739814138,380.73231514322856,381.5688171386719,11867640
2017-09-15,380.7323088673685,385.6384006868111,377.45403487236416,380.6418762207031,28595395
2017-09-18,384.34971120225634,384.82451278901794,381.2296942909014,382.3375244140625,5061995
2017-09-19,383.76191561856785,383.78452378156175,378.4714545556797,379.1949157714844,7718697
2017-09-20,387.10798625933586,394.52367447550665,382.1340398385929,383.0610046386719,24942703
2017-09-21,382.99319791491,385.1184255498983,378.1322920755379,380.4383850097656,12950541
2017-09-22,379.7827079775048,379.7827079775048,367.70958832155765,369.6087341308594,12294087
2017-09-25,368.5235308639017,374.37922570734935,364.0922105415418,371.48529052734375,14229631
2017-09-26,371.55311169599014,373.9722452858974,367.25744037882674,370.8296203613281,10564143
2017-09-27,373.3166479971956,373.3618643238528,359.7061412753625,361.3565673828125,18448855
2017-09-28,361.582657994616,363.05221870925124,352.78781131542155,355.6139221191406,29547622
2017-09-29,358.01046220898485,358.75656176985433,352.2904460675538,353.1043701171875,16666208
2017-10-03,359.48003498812704,363.48177017622874,355.11650884265305,360.99481201171875,18345748
2017-10-04,361.37915546000846,373.0226909561582,359.75133760636425,370.2644348144531,18907611
2017-10-05,373.0452884512649,374.60531195854753,370.1739915813027,372.66094970703125,10631751
2017-10-06,372.5931376368333,379.5340547169513,371.96007891136554,378.4940490722656,12997688
2017-10-09,379.3757819559619,379.7375427491672,374.4018653479072,375.6001281738281,8850408
2017-10-10,375.7583600096317,383.1288319576258,375.7583600096317,381.27490234375,14732024
2017-10-11,382.22448352662536,388.1480030799365,378.0192446549747,379.8957824707031,15420644
2017-10-12,380.77752331866833,396.46804020489344,380.77752331866833,394.63671875,18642942
2017-10-13,397.5984789972559,402.7532605765588,394.9080172152164,396.30975341796875,21509701
2017-10-16,397.4628068142414,403.34107940542066,389.45927660478014,396.468017578125,32009221
2017-10-17,397.01062490613947,399.72369476977235,392.1271112253845,395.3601989746094,13898844
2017-10-18,396.73933691040077,415.0524608490298,395.6541149746632,413.51507568359375,36671941
2017-10-19,414.10288197986813,416.86116819509783,408.3150417999174,411.43505859375,8014767
2017-10-23,412.7916101295269,427.17082431504195,411.07332938036416,424.9325256347656,27455320
2017-10-24,428.52730245586116,428.52730245586116,419.7098783104372,422.4455261230469,13857773
2017-10-25,425.09079885952934,427.71340603761575,420.2977175618533,425.0003662109375,10011782
2017-10-26,425.0455641907868,433.0942808593191,420.9759744419458,428.39166259765625,16840049
2017-10-27,429.5673238899952,432.5969080878963,418.5794253591645,420.4559631347656,11498547
2017-10-30,422.33251704646835,427.5551534808799,420.7951318194832,426.176025390625,7823263
2017-10-31,427.28386135077926,427.6455919539458,421.51859875603526,425.429931640625,9504986
2017-11-01,428.54995393451105,433.0943154307184,427.6455972309723,430.72039794921875,17571371
2017-11-02,430.8334098006162,432.5064741173578,426.96729345362155,428.0299072265625,10277678
2017-11-03,432.2577365689663,432.2577365689663,425.1133767324749,427.44207763671875,4798537
2017-11-06,426.17601917420706,426.17601917420706,420.0716343111631,421.65423583984375,9757496
2017-11-07,422.03857949672215,422.78464880001695,408.337641710962,409.9880676269531,20447574
2017-11-08,408.0889973625381,409.67159897255135,399.76895182108257,401.4419860839844,17752793
2017-11-09,404.58457176040173,411.43505583803693,403.3637008813332,407.1846008300781,15007224
2017-11-10,407.38808637572856,407.38808637572856,397.5532643836614,399.6558837890625,13923102
2017-11-13,400.17586305169146,403.29587985134054,394.9758350522763,395.76715087890625,9088619
2017-11-14,395.6541193103721,404.6976254791331,394.74976265660365,400.944580078125,12481463
2017-11-15,399.94980433044935,402.7080605242269,396.98804448972015,399.58807373046875,15272059
2017-11-16,400.4019648003236,409.6715830206292,400.4019648003236,408.69940185546875,15160866
2017-11-17,415.5272577911164,418.2176893467437,410.80200117115277,412.33941650390625,12219276
2017-11-20,409.762010467815,417.96901476939996,409.21941457850005,416.3863830566406,9231195
2017-11-21,419.07681999689913,424.88726822208747,418.4889776339367,421.67681884765625,13082246
2017-11-22,423.89253034570453,424.43515645301466,417.5620634723821,420.86297607421875,11058315
2017-11-23,420.97596225521573,429.52208840659773,419.0089919212532,428.2107849121094,16031638
2017-11-24,429.5672872369086,433.8629582982102,428.39163275339587,430.0646667480469,13987125
2017-11-27,428.323834987949,432.9586287322674,426.8542441535598,430.177734375,10237135
2017-11-28,429.4994847031386,430.17772952570886,424.1864160040365,426.5603332519531,10153618
2017-11-29,425.88206820179386,429.5673192284259,425.49772946001843,427.75860595703125,8038351
2017-11-30,425.7012010020812,425.7012010020812,415.7759465841327,416.7029113769531,20637767
2017-12-01,418.0142053953251,421.08900579913364,410.4402602813584,411.5254821777344,11114967
2017-12-04,413.06290042820643,413.19854940307926,405.76025265631375,407.6820068359375,10103208
2017-12-05,407.43330445978614,416.3411616769015,404.90112997147384,413.1533203125,18306627
2017-12-06,411.4802737485105,420.65942863020047,410.937647697685,419.0090026855469,24078081
2017-12-07,420.5463953805532,423.2368571529995,417.35855405500286,421.22467041015625,12095301
2017-12-08,422.26470261215763,423.66643889817374,415.57250527860987,416.4542236328125,12224184
2017-12-11,417.1098577745758,418.7150975853039,413.0854843516402,414.2611389160156,10792248
2017-12-12,414.17070830071583,420.07161949711866,410.57592010651956,414.012451171875,15782031
2017-12-13,414.60028315798326,418.2402875834755,411.7967806782558,413.5828857421875,9147866
2017-12-14,415.5498596226795,418.2176829764376,410.9150357182449,416.6802978515625,10983157
2017-12-15,420.9759641120076,421.85771256054824,414.9620122810058,415.88897705078125,24408414
2017-12-18,412.3620555894056,421.7220765174159,390.06977306840196,416.4542236328125,18581421
2017-12-19,417.62989108496504,419.167276284538,416.0020430529825,418.6925048828125,8891691
2017-12-20,418.6698825534079,419.34812739006446,414.6455091180685,415.1654968261719,10443493
2017-12-21,415.3011672159891,417.7881556320657,411.48029721901565,412.814208984375,9071450
2017-12-22,413.58289295138223,417.0872484737811,411.163729161324,416.1828918457031,10658428
2017-12-26,418.1950812779096,424.54815569250087,415.16549711865974,420.433349609375,11596338
2017-12-27,421.88032334921724,423.91508800192304,415.5498572301363,417.69769287109375,9520350
2017-12-28,418.37595547813675,422.5133698106166,415.59509121773857,417.90118408203125,15511891
2017-12-29,418.9411868043482,421.56379391454925,415.32376021646365,416.476806640625,11089700
2018-01-01,417.22291340392826,417.22291340392826,410.349851062699,411.36724853515625,9453202
2018-01-02,412.83680683012,415.798566582333,409.8524389160839,412.0002746582031,9499419
2018-01-03,418.2629120177029,418.7151054336837,412.859410478739,413.6507263183594,13507800
2018-01-04,415.1655141549197,416.81597036192824,414.05768402434626,416.1376953125,9008932
2018-01-05,416.8159819313449,419.1220749051634,416.1150987002969,417.47161865234375,7441284
2018-01-08,418.7603339286156,420.97599419638436,417.5846793080319,419.8681640625,8827020
2018-01-09,419.6872877880636,426.809070508671,417.8107800523713,425.47515869140625,14294571
2018-01-10,426.4020909144263,428.39166949855223,423.0107761305823,426.1081848144531,11727682
2018-01-11,425.85945896821283,426.24382789348147,422.78465848836856,424.0281677246094,7849171
2018-01-12,426.4020726674953,430.8333928768466,424.25423704452646,429.1151123046875,15071161
2018-01-15,429.5673218094052,433.41079980363554,427.3968779444753,429.1829528808594,11120925
2018-01-16,428.5273405847762,428.5273405847762,416.00205623362376,417.3359680175781,10825151
2018-01-17,418.7151097555383,420.07162964855956,410.1237366078394,418.0368347167969,13204016
2018-01-18,420.0716329099996,420.34293085381785,413.78638277143824,415.86639404296875,9381821
2018-01-19,417.35855772019244,422.51336951084545,416.9516108095336,421.11163330078125,9973533
2018-01-22,428.6629853250082,440.55521081848957,425.045588774847,439.28912353515625,45700733
2018-01-23,440.871735655039,448.0839202718767,440.871735655039,444.6021728515625,22526810
2018-01-24,443.92391379230014,443.92391379230014,435.28735432301926,436.9604187011719,14289485
2018-01-25,437.66128452572224,439.5152142563636,432.3482153106865,436.7569580078125,13669901
2018-01-29,436.89257852421855,441.91171110950006,433.7725616872932,436.1238708496094,9897064
2018-01-30,436.7117246707895,436.7117246707895,429.11514074055,429.7481994628906,9182956
2018-01-31,429.5673452368152,436.1238935120144,425.74644501115915,434.67694091796875,12551686
2018-02-01,435.5586764957262,439.786493338913,423.5081639481514,426.78643798828125,16524809
2018-02-02,422.78464018493327,426.83162160666546,407.4106686357515,408.9254455566406,28965593
2018-02-05,404.24547356110236,412.610735112064,398.72893102159026,407.9306945800781,19191099
2018-02-06,396.558476069632,406.054175660034,393.84540610760496,403.3863220214844,24062503
2018-02-07,408.11158169427057,409.4002771071432,402.43675195011144,404.42633056640625,15532284
2018-02-08,406.0089538188992,411.7741859062224,403.4993573466258,409.0158996582031,13825894
2018-02-09,401.9845932033756,407.86286628586726,400.62804310517873,405.9863586425781,11580639
2018-02-12,408.3150330295252,415.18809498211573,407.8854477922007,413.96722412109375,11877059
2018-02-14,417.35856591147467,426.1760208089591,416.454209241133,422.17425537109375,22247829
2018-02-15,423.9829393714305,427.6455519391699,419.68723793846203,423.0785827636719,13363743
2018-02-16,424.864672623926,426.2212226756548,415.1428915703289,416.5898742675781,9628162
2018-02-19,416.4542272350317,421.4281740445909,413.0855203761911,419.16729736328125,8941900
2018-02-20,420.0716612560985,420.3203510547133,415.4594751621137,416.49945068359375,8458450
2018-02-21,420.5237950210299,421.6542333017006,416.9742230455487,420.2298889160156,11917390
2018-02-22,416.9064108320254,420.97600083601884,416.00205414397544,417.9690246582031,11196908
2018-02-23,418.44376094278454,424.14119854384086,417.24549824166706,422.4455261230469,10610664
2018-02-26,424.59341265228466,427.26126648706645,423.50819062454343,424.457763671875,8435611
2018-02-27,424.5933981861496,432.1899521215195,424.2994920719422,429.7934265136719,14021366
2018-02-28,427.7360310786264,432.77780235888287,426.4925519269582,431.624755859375,56650480
2018-03-01,429.45429211123854,434.04386973540363,427.73601143019584,428.8438415527344,8956590
2018-03-05,426.4021145591759,429.6351723915439,416.725549224862,417.8559875488281,12325694
2018-03-06,420.0716282077672,423.3272940505287,409.2646250553594,411.8646240234375,16019726
2018-03-07,411.1411555098035,411.1411555098035,401.55502274269236,402.32373046875,15853546
2018-03-08,405.8959215533477,413.51511415837103,403.9289811366877,412.1359558105469,13283967
2018-03-09,413.6959430449588,415.70812979610537,411.9550542329886,412.88201904296875,10638527
2018-03-12,416.00202195715144,421.9255412041108,414.89419189150914,420.659423828125,8315150
2018-03-13,421.382929206516,423.2368588261552,416.6124863723148,421.3603210449219,11148731
2018-03-14,419.981227981443,421.45078879191374,415.640339855998,420.0942687988281,14724464
2018-03-15,418.26289444764143,420.27508111229923,411.48026515300137,412.2941589355469,12711836
2018-03-16,411.02806081691676,411.3446052417201,400.6506437055048,406.9811096191406,30814962
2018-03-19,407.410725432441,410.0785490822141,403.3411352831264,404.92376708984375,12630833
2018-03-20,403.92897579332515,408.7672434751088,401.10286482876063,402.3463439941406,15192983
2018-03-21,404.6297978869292,408.02111267417393,403.92894487859803,405.5567626953125,14715126
2018-03-22,405.14980377470096,412.3620183894344,405.0367629702572,410.64373779296875,22129723
2018-03-23,402.708026860969,406.9584817932869,402.02978204270136,404.2002258300781,23469999
2018-03-26,404.22284449513637,408.9028546006422,403.56717763597885,407.4559020996094,13227705
2018-03-27,410.21420120983294,411.8194108896841,405.60198525851786,406.8680725097656,15179544
2018-03-28,405.05938370125,405.0819918628403,397.9149933474727,399.1358642578125,19160609
2018-04-02,403.79326856210855,407.3880870131059,400.85414716985434,403.7706604003906,12494499
2018-04-03,402.8889793532753,407.7272471462104,400.2889499618732,406.75506591796875,13922126
2018-04-04,409.0837251747449,412.294174659494,403.36370939585123,404.65240478515625,14214534
2018-04-05,409.26461514048583,411.4802753054469,408.54112379813455,410.6663513183594,8527915
2018-04-06,410.57591424117044,415.32374877641354,409.2193944003096,411.93243408203125,9664888
2018-04-09,412.63333549913,415.5498789427195,412.63333549913,414.1933288574219,7813897
2018-04-10,415.2785722593582,417.7655607545204,413.3568482107983,414.66815185546875,8455132
2018-04-11,416.8159744772082,421.7672827781944,414.21594524911455,420.9081726074219,13140816
2018-04-12,420.4559923899561,423.53079312485335,417.9012095908066,419.9360046386719,10822592
2018-04-13,421.74467917321454,425.81426918501575,419.93599597810726,424.52557373046875,12616816
2018-04-16,422.53598479145785,425.0455813361872,419.8455531345172,423.7116394042969,8934275
2018-04-17,425.0455916655103,428.30125763813544,423.2368782858976,426.9673156738281,9599816
2018-04-18,427.4194787362716,428.75339042132134,422.80726296447403,424.1412048339844,7360987
2018-04-19,424.6385886000258,427.3064421811203,422.78465900845686,426.0855712890625,9802587
2018-04-20,424.1412183452279,425.8820769842184,416.5446647069616,419.57421875,7326696
2018-04-23,420.52380737740066,427.0125311470703,419.8455624997463,423.23687744140625,7674482
2018-04-24,423.14643960342033,441.18826626370577,422.784678821977,438.6334533691406,19921115
2018-04-25,440.26128894979456,443.94650985550544,435.6943195544644,438.8369445800781,14079382
2018-04-26,439.9673849911359,446.7500146321569,435.10647928594767,441.0299987792969,34096999
2018-04-27,447.5639307423654,457.1500628284244,445.6195684946032,450.5030822753906,25518647
2018-04-30,444.0369620485061,448.83001294571255,434.0890693071065,435.5812683105469,19406069
2018-05-02,437.2543051361034,442.7708474081864,436.3725566621287,439.83172607421875,13381914
2018-05-03,442.183032861027,442.183032861027,433.7499472766822,434.81256103515625,8634812
2018-05-04,435.37776733116607,436.2142994825043,429.5673189632544,431.3534240722656,8302649
2018-05-07,433.5690846831068,440.0804162413292,432.43864643415685,439.0630187988281,7683268
2018-05-08,442.0021785878423,444.0369735109067,436.44038969975344,437.2995300292969,10792648
2018-05-09,436.756927780368,445.0769424605614,435.1064716304825,441.6404113769531,9831044
2018-05-10,443.13263067260084,445.212641983935,440.5326014412019,443.6526184082031,8781584
2018-05-11,443.69781997768183,448.24218121032277,442.11521847662505,447.31524658203125,8774740
2018-05-14,448.53610715520864,448.53610715520864,441.64040671493984,446.116943359375,5642499
2018-05-15,444.511735988652,452.1761139467116,441.61780079410505,442.6578063964844,10501479
2018-05-16,440.4195610325438,440.4195610325438,430.67517136151696,432.34820556640625,18840763
2018-05-17,433.7951572987142,434.08906338938544,425.72380240998194,427.4646911621094,10353948
2018-05-18,427.5777478678772,431.14992796380494,421.428146789135,422.2646789550781,11440117
2018-05-21,420.86291838435886,423.1011866282162,416.9515859054668,421.13421630859375,14491208
2018-05-22,421.94816498441264,422.3325037329275,418.2629138931596,419.0542297363281,11310073
2018-05-23,418.7151062158367,418.7151062158367,411.09591427481104,412.4976806640625,9991028
2018-05-24,413.28895613752667,416.45418923947005,411.5480975513573,414.12548828125,11632489
2018-05-25,414.1933256330244,417.539424127417,413.4924726183539,416.36376953125,17782410
2018-05-28,418.2176867127633,419.1672596630221,415.14288625108264,416.1828918457031,11369679
2018-05-29,416.6803511762646,419.6194728368184,413.46990136586567,414.8490295410156,17878384
2018-05-30,413.6733213691391,417.4489747860463,409.9428540894903,414.238525390625,13105124
2018-05-31,416.4542309827922,417.04207341376525,413.53771754464526,416.6125183105469,37080158
2018-06-01,416.00204880514264,423.12383122073254,415.3011655893947,420.77252197265625,19174278
2018-06-04,422.061224845248,426.85427607505613,420.7725293870043,425.429931640625,12250151
2018-06-05,426.31164772332363,431.8281899240585,425.49772374368456,428.50469970703125,17436812
2018-06-06,428.21081672461173,432.28037647351766,426.24384624451966,431.5569152832031,9164022
2018-06-07,431.7829864843465,441.32390236151497,431.5795130294813,439.2212829589844,14999572
2018-06-08,436.9603993194713,446.0943379539206,434.3603702184211,445.0995788574219,14289325
2018-06-11,446.34305830701334,452.1535066844581,442.70302359921794,444.33087158203125,15018718
2018-06-12,444.6699951725459,452.17611603648203,443.26825898354286,450.8874206542969,16285583
2018-06-13,452.1761108326351,454.843964396218,447.4282762630792,453.3065490722656,12962502
2018-06-14,451.0230702434001,457.5117936704471,446.47870906522,455.77093505859375,11997529
2018-06-15,454.8891863605312,462.8022541360924,451.8369940203336,458.5970153808594,24705890
2018-06-18,456.15529651999645,461.42314930962067,455.3413724847905,459.2074890136719,12363932
2018-06-19,458.4614012013061,458.8683783215578,449.30482348589805,450.39007568359375,13881382
2018-06-20,450.3674262544887,462.5309799162097,449.8474385159982,460.8805236816406,15735681
2018-06-21,462.77966065033536,468.454490444398,461.80747949554075,466.6231689453125,22988909
2018-06-22,465.0179150613167,465.37967582849507,455.9970171791191,457.8283386230469,35370008
2018-06-25,457.3309183755361,459.63701115627424,453.21611235386354,454.18829345703125,11369371
2018-06-26,454.8891838511858,454.8891838511858,440.98477227885047,442.6578063964844,17649122
2018-06-27,442.4543296430095,445.5743464268619,435.30993944722934,436.73431396484375,19595831
2018-06-28,434.9934384521972,437.9325900369231,425.1812245797196,427.2838439941406,18770484
2018-06-29,429.1603749937944,441.09784727747785,429.1151586677712,439.71868896484375,17425606
2018-07-02,439.6734510492289,439.6734510492289,432.73256423871163,434.3603820800781,14570004
2018-07-03,436.3499505468859,442.4317270636866,434.24733117003376,439.19866943359375,11084063
2018-07-04,439.4247563224466,448.55872528798466,439.06302573609474,447.6995849609375,10938521
2018-07-05,450.8195983907773,455.97441012936963,433.4560474266441,436.1238708496094,40946479
2018-07-06,436.2369098530201,444.4891302329376,436.1238690461129,442.0247802734375,20039239
2018-07-09,446.3430843836574,452.1761412631901,444.7152363057406,450.8648376464844,11309207
2018-07-10,453.4195800223861,465.06311476662216,452.17610100426657,463.7970275878906,22846197
2018-07-11,463.48054716362674,470.67015405415,460.2474894067868,469.7205810546875,18953870
2018-07-12,472.23015524233597,496.9415712458037,471.4388393656236,489.412841796875,52736376
2018-07-13,488.57635225071425,501.46336749557145,488.3502404341227,497.3033447265625,39301408
2018-07-16,497.3033121907199,501.41811836409397,485.20758344966816,486.6319580078125,14427529
2018-07-17,487.58152633671494,495.562418643845,483.64758549471463,493.9346008300781,14150770
2018-07-18,496.6702396320845,499.47374216229116,487.1293239862933,494.0250244140625,10241565
2018-07-19,494.364155760653,504.17636951693,491.2215307571276,499.5867919921875,11885426
2018-07-20,503.4529620423137,514.8025621763012,502.77468694015937,510.3486633300781,17538801
2018-07-23,510.86857801664667,510.86857801664667,503.3172707936863,506.5729064941406,12779803
2018-07-24,507.34164753431054,509.4894531244895,500.73985289076694,502.3450927734375,9775749
2018-07-25,501.9155006201479,507.7938038092685,499.2928934760221,504.24420166015625,13014255
2018-07-26,501.96072183826175,507.1155638982789,500.9207161983205,502.20941162109375,14053674
2018-07-27,506.2111342401923,514.3050970545257,502.88764414272816,510.89117431640625,14610585
2018-07-30,510.9590246610119,523.3034436780817,510.0546981552598,520.6356201171875,30344461
2018-07-31,520.4546883421228,538.270401181372,518.7138298564345,536.2808227539062,30350826
2018-08-01,538.2704122115109,543.9226333731453,536.009535820641,539.1521606445312,21227054
2018-08-02,538.7678366685752,538.7678366685752,527.2147350983688,528.2999267578125,13668930
2018-08-03,531.3069112457546,535.1504191738054,528.8425312586514,532.1886596679688,14536058
2018-08-06,532.0756822229096,540.802674970572,531.4652919816161,539.2653198242188,8785462
2018-08-07,540.3052473667519,543.2444291527145,532.211283927786,535.4669799804688,8879612
2018-08-08,535.8287077706616,552.7853120648666,535.8287077706616,550.6148681640625,17307566
2018-08-09,552.3331148462573,556.9453003055816,548.0374436325251,550.7279052734375,14976885
2018-08-10,547.5853288710772,549.3940422319741,543.6513878756883,544.510498046875,7833494
2018-08-13,541.5035201135022,542.5887722740413,534.7887449805766,537.0496215820312,10211072
2018-08-14,538.0896149479729,550.3888178756038,535.51222398823,547.4044799804688,11592139
2018-08-16,544.0809740088215,549.8462063521899,540.5765579090044,542.9730834960938,13086024
2018-08-17,546.6808938633094,549.5748591334606,542.633942596775,544.3070068359375,8379864
2018-08-20,546.1835640391214,559.2514441580873,546.0704930423283,558.392333984375,16639535
2018-08-21,559.4549258199994,565.8984027919478,554.8201017742662,563.9540405273438,15923396
2018-08-23,563.5471635451657,576.0724488269084,559.9750132037275,574.0150756835938,17429373
2018-08-24,572.115878593655,578.762859437519,569.7645693381407,577.655029296875,14550512
2018-08-27,578.5141174405603,585.9524138686669,578.2202415253881,583.9854736328125,12188510
2018-08-28,586.0202925555153,598.2290624849671,585.5681293067782,596.4203491210938,19018790
2018-08-29,595.199469872552,600.9421244495082,583.397706801809,585.2063598632812,24230135
2018-08-30,584.9350160504966,586.5402860701057,574.4671656176371,576.27587890625,21545859
2018-08-31,574.2636790207519,574.2636790207519,559.1610041107134,561.4445190429688,33479841
2018-09-03,562.9592960610594,568.792383006596,554.3905309400805,555.7922973632812,26686176
2018-09-04,558.5053085255879,567.390587460831,555.7244745374709,561.5801391601562,19333815
2018-09-05,561.8287791331167,566.4183865792784,546.4548076037495,554.820068359375,22584608
2018-09-06,556.2444455945972,572.319301227548,554.0740017163371,570.3749389648438,24487897
2018-09-07,571.9575872324715,579.395883891243,567.2549687546607,578.1524047851562,23389269
2018-09-10,576.5244929047658,577.4288796620116,565.2653275254927,567.8653564453125,15440786
2018-09-11,569.2897031166259,573.5401578977106,558.0983319843419,559.6583251953125,23787332
2018-09-12,566.0340723301421,569.154119479086,555.6566541287322,566.3506469726562,17642490
2018-09-14,569.4706421449397,576.7958679770173,564.1575729805093,566.64453125,17233514
2018-09-17,565.5592806093626,565.5592806093626,552.3783307094334,554.3226928710938,14773803
2018-09-18,554.3679454739358,560.4271139592823,549.1000928381637,550.3661499023438,16660044
2018-09-19,553.4636043492767,553.4636043492767,543.0636075587297,547.4722900390625,24642640
2018-09-21,551.202658889781,559.5227035801113,535.1504420616848,550.5244140625,41713856
2018-09-24,549.1452628803369,560.6531483264625,544.646088127004,557.1035766601562,22098277
2018-09-25,558.6635971644273,562.95926850349,540.3504433863025,556.4479370117188,21250513
2018-09-26,560.2462654024881,567.0062569230075,554.8879799591888,565.8532104492188,13992341
2018-09-27,567.4810056796009,571.0984320863431,559.5679080531974,566.915771484375,23642923
2018-09-28,569.6966898848275,575.0323970790678,563.9992521083856,568.81494140625,24220992
2018-10-01,568.7019183786377,568.7019183786377,544.4200291509511,556.9453125,16039441
2018-10-03,555.9506266520837,560.5175964921783,542.634025733167,544.91748046875,16135428
2018-10-04,537.8635039044709,538.2704508176093,500.106786989342,507.45465087890625,50774608
2018-10-05,497.16765459261705,504.31201468324474,469.4266256463525,474.2649230957031,47998260
2018-10-08,474.78494504241667,505.0807266632308,463.7292220230931,501.6441955566406,53983473
2018-10-09,507.18337407992226,507.92947363624063,488.8928572522037,492.8946228027344,24042005
2018-10-10,494.63546345499043,504.5607483990542,490.2945756212581,498.34332275390625,20784941
2018-10-11,481.11544039914656,504.06335961429374,471.6197403218385,491.8772277832031,28926389
2018-10-12,499.631989746148,510.5068168737732,498.2528617607223,509.39898681640625,19814528
2018-10-15,510.913838624374,518.600855854681,505.60079935025476,515.3677978515625,19406012
2018-10-16,518.1938074329488,527.8703411990471,515.4807075482648,526.2425537109375,16358598
2018-10-17,533.1156771265737,533.2739040773575,515.4807673074014,520.5903930664062,27967162
2018-10-19,497.3937551655318,502.3677017725258,483.941506256676,497.9815673828125,55606079
2018-10-22,501.91550763037674,504.0859515677132,478.1084488061883,480.5049743652344,28798142
2018-10-23,476.0284382570787,481.43193994664364,471.9136319977227,476.9101867675781,23128845
2018-10-24,486.0441100505434,486.5189116259731,466.3744662472629,472.8631896972656,29869514
2018-10-25,468.45448881776286,470.55710825475643,459.5918176448814,466.1031494140625,30833933
2018-10-26,467.05274129127423,477.9502078557808,462.12404103325616,472.4788513183594,20085933
2018-10-29,472.97626028017874,494.61287586278155,472.97626028017874,491.8772277832031,16781215
2018-10-30,490.83721006167946,490.83721006167946,475.73450484947807,477.9501953125,19263668
2018-10-31,478.8544897851578,481.95189837244084,473.42838026331975,479.87188720703125,35999348
2018-11-01,482.8788754797345,482.8788754797345,474.7849424042181,477.61102294921875,20552752
2018-11-02,482.4719179233038,488.80238408473446,480.7310291643492,486.0440979003906,36739798
2018-11-05,485.3884978200822,494.09288190202557,481.5675976005304,493.0076599121094,16585905
2018-11-06,494.6806810148802,502.8198608156952,493.5954590537356,499.2476806640625,18886485
2018-11-07,504.1763568389517,504.1763568389517,500.4233115689812,502.23199462890625,2808599
2018-11-09,500.21984672618254,503.6337696407359,490.6111064998254,494.4319763183594,23712291
2018-11-12,496.35375064022674,496.8511302098178,485.8858696719365,488.3502197265625,12690610
2018-11-13,485.6371638132789,498.7502597002044,483.8510586853946,497.1450500488281,14899604
2018-11-14,499.6772157886236,503.1137468309393,490.83718331837844,496.4667663574219,17034346
2018-11-15,496.0146071917332,498.7502550775075,491.2893505585015,495.9693908691406,14943663
2018-11-16,496.4668161206536,510.9364632647646,496.08247734323567,509.7834167480469,24131016
2018-11-19,512.2703909219038,520.7713020903132,511.4112806870041,520.0026245117188,15987574
2018-11-20,517.7416759470508,522.6703757701498,510.95898618890294,514.3051147460938,12511640
2018-11-21,514.3503543565799,517.9677810088581,500.58159132177383,503.226806640625,16422494
2018-11-22,503.95028662322414,508.8564085811458,497.43895501757527,498.68243408203125,12670591
2018-11-26,501.46333728903255,505.30681535708004,496.2180928173025,501.8024597167969,13969873
